Unnamed: 0,RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,RV,logg,[Fe/H],Dist,PQSO,PGal,Pstar,PWD,Pbin,Teff,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Evol,SpType-ELS,Flags-HS,EWHa,e_EWHa,f_EWHa
75115,349.12251164115,-23.22567545541,2384894429212734080,0.0215,0.0242,12.4643,0.027,50.555,-41.871,0.0289999999999999,-28.331,0.0279999999999999,0.938,7.058892999999999,0.002782,7.191178999999999,0.003031,6.816613,0.003828,6.739636999999999,0.00522,14.22,4.2266,0.0288,80.2522,0.0,0.0,0.9934907,1.6e-07,0.00650915,7331.2593,0.0005,0.0005,0.0006,0.0003,0.0003,2.5442,1.6392,1.6455,7.047609,1.556,0.961,0.64536,184.0,A      ,91,0.35414,0.03201,0
43150,359.79939420252,53.563105555620005,1945461889773383168,0.0126,0.0139999999999999,10.022,0.0191,33.716,-30.499,0.017,-14.373,0.018,0.901,7.0595550000000005,0.002766,7.124805,0.002827,6.914416,0.0038079999999999,6.851512,0.004527,-7.94,4.2528,-0.0854,99.1061,0.0,0.0,0.9929991,1e-08,0.00700094,8421.284,0.1444,0.1349,0.1601,0.0885,0.0716,1.9366,1.6924,1.7180000000000002,13.421153,1.841,0.4639999999999999,0.7099655,162.0,A      ,91,0.45268,0.01818,0
75700,318.76611788385,-2.57192136884,2685592648748354304,0.2246,0.1627,3.5251,0.2625,9.161,8.173,0.27,4.137,0.1889999999999999,7.207999999999999,7.060554,0.002781,7.1290320000000005,0.002852,6.902563000000001,0.003935,6.834031,0.0062229999999999,-17.75,3.6364,0.5482,276.0581,0.0,0.0,0.99944544,0.0,0.00055458,9708.638,0.5211,0.4948,0.5838,0.3197,0.2641,-0.6548,4.5271,4.6631,174.60303000000002,3.149,0.313,0.4608357,290.0,A      ,91,0.39319,0.02248,0
86908,305.17547419034,22.27675776943,1829454140222690176,0.0227,0.0235,2.8667,0.0386,4.516,2.18,0.027,-3.955,0.0279999999999999,1.115,7.060826,0.002771,7.013014,0.0028469999999999,7.112261999999999,0.003813,7.106998,0.00488,-17.36,3.7497,0.2414,376.8128,0.0,0.0,0.99999577,2.3e-07,3.96e-06,11630.081,0.0587,0.0575,0.067,0.0363,0.0307,-0.8986,4.2358,3.9515,258.42505,3.57,,0.5655469,267.0,B      ,91,0.30799,0.0155199999999999,0
172,46.17876264984,9.09022823223,14724045539432832,0.0283,0.0273,2.0091,0.0366,22.221,17.632,0.036,-13.523,0.03,1.192,7.061389,0.003528,8.804561999999999,0.013555,5.778635,0.0076269999999999,5.272121,0.008208,98.89,1.0272,0.7688,487.3459,0.0,0.0,0.99984825,0.0,0.00015178,3744.689,1.9149,1.2249,1.7921,1.0502,0.742,-2.6287,103.2548,96.7928,1482.3867,1.92,1.357,0.01233618,1272.0,M      ,91,-0.1955599999999999,0.0889799999999999,1
34803,227.27587183705,69.65308319485,1694265715241181184,0.0198,0.0183,8.7666,0.0175,8.526,-8.477,0.027,-0.912,0.023,0.986,7.061775999999999,0.002803,7.209555,0.003477,6.781563,0.004266,6.683292,0.0051909999999999,-5.44,3.7856,-0.6481,113.6359,0.0,0.0,1e-06,1.51e-06,0.99999744,7092.558000000001,0.0376,0.0338,0.0409999999999999,0.0228,0.0182,1.7494,2.5522,2.5691,15.052368,1.79,1.257,0.3632165999999999,260.0,A      ,92,0.23015,0.02471,0
29550,29.15652804364,53.30451006758,408176103926440576,0.0263,0.0278,1.9985,0.0356,7.749,1.804,0.039,-7.536,0.038,1.051,7.062139,0.002773,7.053131,0.002865,7.0250960000000005,0.003821,6.986939,0.005727,3.64,3.4021,0.1949,534.9573,0.0,0.0,0.9996149,7e-08,0.00038506,11330.99,0.2952,0.2866,0.3356,0.1821,0.1535,-1.8764,6.8338,6.404,611.2244,4.229,,0.40763688,335.0,B      ,91,0.21643,0.0205699999999999,0
32905,134.77360251161002,63.35231449854,1043894691807310080,0.0125,0.0166,6.1058,0.0228,54.034,-28.864,0.017,-45.679,0.023,0.971,7.062166,0.002767,7.10608,0.00282,6.952953,0.0038,6.905284,0.004847,22.62,3.8965,-0.248,164.0864,0.0,0.0,0.998927,2e-08,0.00107301,8470.627,0.0796,0.0749,0.0886,0.0488,0.0398,0.8962,2.7106,2.7078,34.18798,2.194,0.6559999999999999,0.4983351,249.0,A      ,91,0.44355,0.01288,0
81935,88.00604612129,-15.50608716897,2995144135912615808,0.0218,0.022,5.0599,0.0305,13.136,-6.002999999999999,0.026,11.684,0.026,1.099,7.062742,0.002775,7.12224,0.002861,6.9237720000000005,0.003809,6.859767,0.005816,31.25,3.8142,-0.1899,197.4757,0.0,0.0,0.99886185,0.0,0.00113815,9604.786,0.4253,0.4038,0.4764,0.261,0.2154,0.1588,3.222,3.2539,81.15961,2.6910000000000003,0.397,0.49409476,260.0,A      ,91,0.4145899999999999,0.02203,0
27760,55.77696601479,25.681295874710003,70103250776647424,0.0189,0.0147,14.4726,0.0234,45.362,-42.99100000000001,0.025,-14.475,0.02,0.8370000000000001,7.063005,0.002764,7.267394,0.002905,6.704330000000001,0.003813,6.564788,0.00516,-56.12,4.0302,-0.2793,69.0037,0.0,0.0,0.99648726,0.0,0.00351277,6516.057,0.0034,0.003,0.0037,0.0021,0.0016,2.8504,1.8029,1.7931,5.2321334,1.4,2.336,0.4469162999999999,262.0,F      ,91,0.17149,0.0305399999999999,0
52791,295.09914041565,23.48021369127,2020210439768731648,0.0124,0.0175,9.0625,0.0233,33.751999999999995,28.297,0.0139999999999999,18.398,0.023,1.012,7.063275,0.002761,7.146731,0.002806,6.885136,0.003804,6.807086,0.004343,-30.83,4.095,-0.1749,109.4988,0.0,0.0,1e-06,0.0,0.999999,8314.631,0.2253,0.2094,0.2493,0.1379,0.1114,1.6577,1.9827,2.0006,17.251036,1.914,0.669,0.57493985,202.0,A      ,91,0.41403,0.01275,0
76356,357.32610173959,22.85441334212,2850887316994104064,0.019,0.0161,8.5433,0.0335,41.657,-31.622,0.0279999999999999,-27.117,0.018,0.914,7.063536,0.002781,7.090198,0.0029059999999999,6.982454,0.003848,6.936064,0.005016,-1.45,4.1854,-0.5725,118.0021,0.0,0.0,0.9997241,1e-08,0.00027588,9574.698,0.2203,0.2101,0.2471,0.1354,0.1117,1.4725,1.7839,1.7856,24.14148,2.157,0.211,0.64326596,144.0,A      ,91,0.52457,0.01773,0
16774,113.92313036179,67.45259736494,1096023878111446912,0.0141,0.0252,1.8903,0.0346,28.445,4.848,0.021,-28.028,0.032,1.065,7.064184,0.003478,9.145567,0.009772,5.688847,0.00625,5.217796,0.009768,-16.1,0.5003,0.2,484.3042,0.0,0.0,0.9999902,0.0,9.75e-06,3423.8813,0.9054,0.5401,0.8651,0.4781,0.387,-1.9809,120.8971,111.0672,1586.1536,1.925,1.342,0.00740612,1236.0,M      ,91,0.04975,0.05932,1
69798,31.25606637738,64.38558600737,515060522622174080,0.0112,0.0123,1.0219,0.0182,2.339,-0.675,0.013,-2.239,0.015,0.968,7.065135000000001,0.002767,7.222413,0.003041,6.732183999999999,0.004047,,,,3.3037,0.2216,888.5914,0.0,0.0,0.99999946,5.2e-07,0.0,19911.139,1.5982,1.5229,1.8127,0.9828,0.8299,-4.2699,12.3748,,,,,,,B      ,91,0.08622,0.01688,0
65999,65.87712191462,24.40521876986,149313099234711680,0.021,0.0123,18.3672,0.0227,102.194,92.878,0.031,-42.63,0.021,1.009,7.0662720000000006,0.002763,7.288072,0.002819,6.685637,0.003813,6.540907,0.00521,38.39,4.1743,-0.1505,54.3368,0.0,0.0,0.99861324,0.0,0.00138677,6398.205,0.0002,0.0002,0.0002,0.0001,0.0001,3.3762,1.4633,1.4556,3.199185,1.26,2.747,0.5045274000000001,253.0,F      ,91,0.16904,0.01843,0
74153,273.56037431111,70.83440000251,2260383945778736640,0.0325,0.0304,7.0808,0.0291,16.842,12.949000000000002,0.04,-10.769,0.039,1.324,7.067518,0.002775,7.150898,0.002928,6.887669,0.004067,6.811842,0.0061329999999999,4.92,3.7119,-1.6663,139.815,0.0,0.0,1e-06,0.0,0.999999,7831.795,0.0581,0.0537,0.0642,0.0355,0.0287,1.2723,2.6658,2.6762,24.295023,2.013,0.87,0.31751582,255.0,A      ,91,0.33319,0.0339,0
90992,110.0190425485,-4.99145135904,3058860284992107392,0.02,0.021,10.7852,0.0255,68.025,-68.007,0.026,-1.575,0.025,1.04,7.068223,0.002783,7.201414,0.002857,6.813159,0.003841,6.708512,0.0145639999999999,25.11,3.9638,-0.6979,92.6413,0.0,0.0,1e-06,1.51e-06,0.99999744,7215.0947,0.0019,0.0017,0.0021,0.0012,0.0009,2.2311,1.9858,1.99,9.67311,1.64,1.266,0.42595333,227.0,A      ,91,0.29062,0.03052,0
28535,155.7718638017,35.21756390021,752768270746349184,0.0679,0.0603,12.0209,0.0944,40.1,-38.597,0.1,-10.874,0.074,2.88,7.068254,0.002778,7.153588,0.002931,6.890642999999999,0.003864,6.819939,0.006016,-6.07,4.3216,-0.3218,77.6541,0.0,0.0,1e-06,1.51e-06,0.99999744,7932.4595,0.0529,0.0487,0.0583,0.0323,0.026,2.5673,1.4179,1.5187,8.239009,1.661,0.3229999999999999,0.6941103,131.0,A      ,91,0.4208399999999999,0.02284,0
29868,125.66220944825,40.4436507104,914611949949595136,0.0238,0.0214,5.8882,0.0281,44.03,-18.458,0.0279999999999999,-39.975,0.027,1.072,7.068417999999999,0.002782,7.207128999999999,0.003107,6.805516000000001,0.0038689999999999,6.705163000000001,0.0054789999999999,5.98,3.6068,-0.3217,165.2275,0.0,0.0,0.99862033,0.0,0.00137967,7327.304,0.132,0.1195,0.1443,0.0803,0.064,0.8615,3.5609,3.673,34.68181,2.161,0.8540000000000001,0.3367524,288.0,A      ,92,0.25043,0.03452,0
78750,111.52740190404,31.89669954524,892876494854850560,0.0359,0.0343,7.0274,0.0449,7.324,-6.712000000000001,0.045,2.931,0.0409999999999999,1.039,7.068428,0.002788,7.0672690000000005,0.0028899999999999,7.041129,0.003924,7.016319,0.004676,-16.33,4.1867,-0.4298,143.2829,0.0,0.0,0.99904966,1e-08,0.00095033,10324.098,0.1593,0.1537,0.18,0.0982,0.0817,1.1125,1.9319,1.9438,38.63504,2.419,,0.70064354,151.0,B      ,93,0.49201,0.03811,0
263,44.655748793220006,2.12044916437,1301929142132608,0.0186,0.0189,4.3108,0.024,26.166,8.97,0.023,-24.581,0.022,1.169,7.068492999999999,0.002764,7.778950999999999,0.002908,6.252968,0.00387,5.937703,0.004406,16.91,1.8269,-0.2856,234.0378,0.0,0.0,0.9999904,0.0,9.59e-06,4234.8984,0.1745,0.1297,0.1699,0.1018,0.0681,0.1503,18.9303,17.8066,91.25366,1.3630000000000002,3.99,0.02812806,951.0,K      ,93,-0.04665,0.02864,1
76993,1.3334707313299998,68.88447217883001,529141624433685248,0.0244,0.0246,5.6327,0.0306,37.838,36.719,0.033,9.133,0.03,1.014,7.069244,0.002779,7.055139,0.002855,7.065135000000001,0.00381,7.047028999999999,0.004712,0.3,3.9601,-1.2646,181.1097,0.0,0.0,0.9996166,4e-08,0.00038332,10325.027,0.0856,0.0828,0.0969,0.0528,0.0441,0.6729,2.3957,2.3582,56.930336,2.577,0.285,0.5113965,201.0,B      ,93,0.42658,0.02364,0
78135,124.59533915497,9.1514353987,600389320779499520,0.0468,0.0371,2.702,0.0556,87.03,-86.79700000000001,0.0559999999999999,6.352,0.042,1.115,7.06927,0.002853,6.984738,0.003251,7.20597,0.003994,,,,3.9643,-0.8298,385.3641,0.0,0.0,0.9999996,4.2e-07,0.0,15456.723999999998,0.0006,0.0006,0.0007,0.0004,0.0003,-0.8845,3.3954,3.2933,555.94635,4.655,,0.7410135,206.0,B      ,1,0.20675,0.04341,0
42963,41.00572979955,32.37015663431,133534454542144256,0.0221,0.0203,5.1027,0.0261,34.351,2.22,0.025,-34.279,0.025,1.06,7.069974,0.002764,7.613662,0.00282,6.370295,0.0038369999999999,6.107563,0.005617,-6.72,2.7661,-0.0819,195.3952,0.0,0.0,0.99975526,0.0,0.00024474,5045.8438,0.5235,0.4128,0.5286,0.3103,0.2183,0.1891,10.6812,10.5486,64.98709000000001,2.7,0.503,0.14336193,563.0,K      ,92,-0.01403,0.09356,0
24092,68.69150492284001,50.12444921326,258831123152082688,0.0428,0.0271,5.3244,0.0498,20.369,14.427,0.059,-14.379,0.0409999999999999,1.68,7.070693,0.002773,7.094138,0.002875,6.984049000000001,0.0038179999999999,,,,3.8912,-1.0485,190.4192,0.0,0.0,1e-06,0.0,0.999999,10576.131,0.3487,0.3347,0.3933,0.2145,0.1788,0.31,2.7565,2.7264,83.75500500000001,2.7880000000000003,0.285,0.50274146,225.0,B      ,11,0.39683,0.02204,0
19361,59.76430129256,23.62810798084,65557251233100288,0.0254,0.0151,5.3074,0.027,5.678999999999999,-5.358,0.034,1.882,0.019,1.099,7.071256,0.002759,7.603959,0.002827,6.381649,0.0037939999999999,6.120945,0.0044399999999999,8.41,2.8653,0.0203,185.563,0.0,0.0,0.999971,0.0,2.901e-05,5182.4854,0.4281,0.3381,0.4318,0.2541,0.1777,0.2992,9.6122,9.1553,54.523674,2.7,0.503,0.15452924,497.0,K      ,93,-0.0073599999999999,0.01711,0
1653,313.84631727588,40.30002109467,1873308264576736640,0.0358,0.0378,1.3993,0.049,3.2460000000000004,2.888,0.046,-1.481,0.048,2.355,7.0715580000000005,0.003288,7.184966,0.0054399999999999,6.782432000000001,0.008619,,,,4.0966,-0.9918,807.7467,0.326942,2e-08,0.00035405,0.6727004,3.54e-06,37550.355,1.6798,1.6322,1.9345,1.0382,0.8962,-4.1179,6.8699,,,,,,,O      ,95,-1.3233,0.05562,0
33114,116.77020613486,69.15424837424,1098105906456838912,0.01,0.0156,9.2796,0.0196,68.357,-7.8,0.0139999999999999,-67.91,0.019,0.952,7.073506,0.002788,7.202833999999999,0.003109,6.824897999999999,0.003913,6.725849,0.004715,-0.88,3.8766,-0.5934,107.79,0.0,0.0,1e-06,0.0,0.999999,7240.473000000001,0.0007,0.0006,0.0008,0.0004,0.0003,1.9032,2.2847,2.2742,12.808396,1.737,1.235,0.39851388,244.0,A      ,92,0.29714,0.01867,0
75180,353.30793941202995,-12.60926726545,2433131344353261952,0.0225,0.0192,8.837,0.0257,31.772,-19.669,0.032,-24.952,0.023,0.836,7.074109,0.002779,7.136054,0.002885,6.933144,0.003834,6.878609,0.005369,5.71,4.0913,-0.2121,112.3849,0.0,0.0,1e-06,4.59e-06,0.99999446,8152.7163,0.0636,0.0591,0.0703,0.0389,0.0314,1.7534,1.9449,1.958,15.24441,1.858,0.7190000000000001,0.5575681,201.0,A      ,91,0.4368899999999999,0.03105,0
28723,30.583499215709995,46.84241944948,355993728746239104,0.0403,0.0467,4.4393,0.0533,25.545,17.273,0.055,-18.819000000000003,0.078,1.259,7.075063,0.0027949999999999,7.04529,0.002933,7.098453,0.0039049999999999,,,,3.8763,-0.9947,240.7709,0.0,0.0,0.99997526,6e-08,2.465e-05,11132.329,0.0798,0.0778,0.0908,0.0493,0.0415,0.0663,2.9333,2.7586,105.4198,2.967,0.2319999999999999,0.5187596,221.0,B      ,1,0.32004,0.0326199999999999,0
33527,226.02681132645,5.492694725040001,1156820170976482688,0.0225,0.0208,11.9027,0.0253,30.644,-4.47,0.025,-30.316,0.025,1.16,7.076244,0.002791,7.213937,0.0032979999999999,6.810921,0.003944,6.698975999999999,0.014969,-7.54,4.0285,-0.7122,83.5743,0.0,0.0,1e-06,4.59e-06,0.99999446,7180.9136,0.0089,0.008,0.0097,0.0054,0.0043,2.4532,1.81,1.8224,7.964073700000001,1.577,1.253,0.44996318,214.0,A      ,93,0.25887,0.0312399999999999,0
33652,227.89291457172,20.04330013326,1213214397243358208,0.0457,0.0427,6.8892,0.0608,38.485,33.255,0.064,-19.37,0.0559999999999999,1.828,7.0767940000000005,0.002777,7.222662,0.002903,6.813213,0.0038829999999999,6.711733000000001,0.005381,-7.77,3.7625,-0.1712,148.0908,0.0,0.0,0.99902433,0.0,0.00097571,7337.6694,0.1241,0.1122,0.1355,0.0755,0.0599,1.1191,3.152,3.0958,25.02345,2.01,0.982,0.4263510999999999,275.0,A      ,91,0.3266199999999999,0.0221199999999999,0
76849,98.53373295314002,-29.62975637096,2895266492512508800,0.0128,0.0161,7.9273,0.0188,35.44,-7.55,0.016,-34.626,0.022,0.987,7.0771880000000005,0.002766,7.188516,0.0028829999999999,6.860117,0.0037979999999999,6.772846,0.008399,-14.02,3.8801,-0.2288,126.5223,0.0,0.0,0.99934524,1e-08,0.00065475,7582.5137,0.0664,0.0606,0.0728,0.0405,0.0324,1.5032,2.4887,2.4869,18.421413,1.89,1.006,0.43999723,250.0,A      ,91,0.37266,0.02034,0
58935,303.4813551953,39.15910428282,2062156773994822144,0.0134,0.0154,7.2935,0.0168,44.18,39.507,0.017,19.774,0.018,0.812,7.078545,0.002768,7.148300999999999,0.002978,6.927865,0.003809,6.872063000000001,0.005135,-25.94,3.9199,-0.5742,137.1285,0.0,0.0,0.99650496,1e-08,0.00349509,7943.8643,0.002,0.0018,0.0022,0.0012,0.001,1.379,2.4418,2.4322,21.219725,1.964,0.855,0.4710354,242.0,A      ,91,0.42972,0.02023,0
33599,234.17728774046,14.9246980125,1194433639129253760,0.025,0.0236,6.7977,0.0295,31.441,-23.521,0.032,-20.863000000000003,0.032,0.96,7.079548,0.0028079999999999,7.088723,0.0030239999999999,7.029611999999999,0.0038829999999999,6.9988850000000005,0.006691,-13.34,3.9451,-0.8498,146.8712,0.0,0.0,0.99864876,1e-08,0.00135126,9039.553,0.0476,0.0453,0.0534,0.0293,0.0241,1.1851,2.198,2.2096,29.269077000000003,2.171,0.495,0.45318404,209.0,A      ,91,0.48753,0.03231,0
690,36.46701236971,25.15962424699,103052590602611968,0.2222,0.1904,2.8873,0.2432,6.845,-6.651,0.299,-1.618,0.258,8.875,7.081229,0.00305,7.178085,0.003042,6.842344000000001,0.00389,6.766964,0.014096,-21.76,3.3508,-0.6372,229.374,0.0,0.0,0.999395,0.0,0.00060496,7333.437,0.0024,0.0022,0.0026,0.0015,0.0012,0.3491,4.7124,6.9789,126.961624,2.882,0.412,0.24390912,400.0,A      ,91,0.37859,0.03704,0
64657,271.3128780559,65.72346812783,2161692744141783936,0.0461,0.0451,3.4886,0.0462,8.55,8.202,0.06,-2.415,0.064,1.982,7.084097,0.002782,7.092664999999999,0.0029,7.03447,0.003865,7.001635,0.005855,-8.62,3.614,-0.4001,309.8977,0.0,0.0,0.9983115,2e-08,0.0016885,10053.106,0.1946,0.1875,0.2198,0.1198,0.1,-0.5796,4.3234,4.0355,149.97451999999998,3.088,0.303,0.4181526,277.0,A      ,91,0.37756,0.02186,0
41430,339.30267431468,23.473422285050003,1876130882710469248,0.0186,0.0193,12.3496,0.0249,34.209,34.15,0.032,-2.016,0.022,0.932,7.084933,0.002769,7.224019,0.002864,6.819547999999999,0.0038159999999999,6.709149000000001,0.006034,-21.66,4.0728,-0.5715,79.9872,0.0,0.0,0.99296397,0.0,0.00703605,7181.2925,0.0115,0.0103,0.0125,0.0069999999999999,0.0055,2.5548,1.725,1.7497,7.359107499999999,1.554,1.213,0.47636694,206.0,A      ,999,0.27656,0.02754,0
75583,353.23108738546,-3.01677119013,2640290673739868800,0.0276,0.0185,7.4819,0.0267,21.596,15.347,0.035,-15.194,0.02,0.868,7.085806,0.002783,7.125428,0.002901,6.983961,0.003846,6.943033,0.006349,-9.34,3.9709,-0.6266,133.0315,0.0,0.0,0.9995627,1e-08,0.00043727,8365.42,0.0154,0.0145,0.0172,0.0095,0.0077,1.4295,2.1831,2.1871,21.161526,1.991,0.691,0.4758459,218.0,A      ,91,0.44625,0.02738,0
64696,70.51701233245,24.01072456315,146848750077282816,0.0203,0.0108,10.1073,0.0223,16.944000000000003,-14.795,0.024,-8.259,0.018,0.841,7.086922,0.0027649999999999,7.316389999999999,0.002815,6.694567,0.003843,6.5405940000000005,0.004713,19.44,3.6595,-0.7417,99.946,0.0,0.0,0.99648726,0.0,0.00351277,6357.7646,0.0076,0.0066,0.0082,0.0046,0.0036,2.0605,2.7594,2.7023,10.752836,1.643,1.872,0.29025176,290.0,F      ,91,0.1444,0.02427,0
67751,317.91494178365,53.74620674137999,2176508285372701824,0.0231,0.0227,6.8206,0.0246,30.101,29.893,0.031,-3.539,0.03,1.032,7.089571,0.002773,7.080753,0.002837,7.073557000000001,0.003805,7.048744999999999,0.004683,-5.51,4.071000000000001,-1.4808,147.0721,0.0,0.0,0.9984445,6e-08,0.00155541,10145.585,0.0954,0.0921,0.1078,0.0588,0.049,1.1319,1.9795,1.9757,37.20669,2.382,0.215,0.54293716,160.0,A      ,91,0.47553,0.01909,0
27561,126.75003894388,7.22111633227,595977294151338624,0.0236,0.0172,4.753,0.0266,18.595,-18.248,0.0289999999999999,-3.579,0.022,1.024,7.091558999999999,0.002809,7.182283,0.0032649999999999,6.900312,0.004271,6.8208850000000005,0.006651,21.85,3.873,0.7538,206.5252,0.0,0.0,1e-06,4.59e-06,0.99999446,10259.485,0.7079,0.6712,0.7932,0.4345,0.3588,-0.1431,3.3651,3.4758,120.59627,2.963,0.309,0.5947878000000001,261.0,A      ,91,0.33552,0.02323,0
43892,334.00401245969,45.08913135373,1962222299572580352,0.0274,0.0316,3.2089,0.0363,14.431,13.931,0.039,3.766,0.0409999999999999,1.866,7.093453,0.002762,7.199708,0.002834,6.871481,0.003807,6.773807000000001,0.004914,-11.01,3.4076,0.0447,297.9383,0.0,0.0,0.99955,1e-08,0.00044998,8603.444,0.5166,0.4815,0.5727,0.3156,0.2571,-0.7251,5.6503,5.9022,171.91277,3.13,0.317,0.33760232,347.0,A      ,91,0.33394,0.01684,0
38096,304.10682086737006,22.39640528428,1830185899576300032,0.0121,0.0127,5.0021,0.0201,12.699000000000002,-1.244,0.0139999999999999,-12.638,0.016,1.039,7.096914999999999,0.0028309999999999,7.258926,0.003614,6.7965860000000005,0.004036,6.675851,0.004784,18.5,3.4344,-0.2449,200.974,0.0,0.0,0.99296397,0.0,0.00703605,7063.315,0.1203,0.1078,0.1309,0.0731,0.0578,0.4874,4.5942,4.5212,45.678364,2.307,0.741,0.2885212,338.0,A      ,94,0.23878,0.01991,0
36500,30.52992602446,22.10386851111,97594065126285952,0.0255,0.0223,18.8876,0.0285,52.294,5.476,0.033,-52.006,0.035,0.98,7.098901,0.002773,7.331111,0.00311,6.710552000000001,0.003872,6.565942,0.005557,-22.2,4.1359,-0.4064,52.8514,0.0,0.0,0.99648726,0.0,0.00351277,6346.5635,0.0001,0.0001,0.0001,0.0,0.0,3.4765,1.4321,1.4308,2.9918535,1.238,2.957,0.45408228,259.0,F      ,91,0.1395799999999999,0.0430899999999999,0
15739,13.62564891763,56.31950616616,423773604081990912,0.0097,0.0122,7.1708,0.0193,71.93,69.743,0.0139999999999999,-17.602,0.017,0.919,7.100274000000001,0.002766,7.228439,0.002858,6.853653,0.003817,6.758203999999999,0.0046549999999999,11.6,3.7934,-0.4228,139.235,0.0,0.0,0.9965403,2e-08,0.00345973,7245.798000000001,0.0053,0.0048,0.0058,0.0032,0.0026,1.372,2.8971,2.8967,20.866589,1.929,1.075,0.41875663,270.0,A      ,91,0.3254599999999999,0.01188,0
71595,187.29117235482,-4.10996104819,3681046152474871936,0.0318,0.0238,1.4280000000000002,0.0365,35.653,6.689,0.042,-35.02,0.031,0.98,7.100323,0.00548,9.106377,0.026725,5.75202,0.013421,5.268401,0.024398,20.43,0.2669,-0.1,624.5381,0.0,0.0,0.99998283,0.0,1.714e-05,3388.4841,0.5273,0.315,0.5049,0.2787,0.2262,-2.2707,141.9769,130.0551,2308.4363,1.795,1.666,0.00583415,1258.0,M      ,91,-0.02421,0.19902,1
6418,66.11507414287,41.72988253802,228134201613088256,0.1771,0.124,10.6779,0.2297,30.024,16.336,0.228,-25.19,0.15,7.852,7.100663000000001,0.002768,7.151597,0.002832,6.980998,0.003825,6.921668,0.00541,14.0,4.1457,-0.7508,100.1962,0.0,0.0,0.9931394,5e-08,0.00686048,8286.174,0.0028,0.0026,0.0031,0.0017,0.0014,2.0697,1.6634,1.5485,10.188416,1.751,0.272,0.542734,130.0,A      ,91,0.47926,0.01679,0
408,55.0896829894,21.40575457357,64232992554986624,0.0266,0.018,11.8273,0.0312,33.592,-33.283,0.032,4.545,0.023,1.061,7.101067,0.002794,7.236736,0.003145,6.841225,0.00396,6.739864999999999,0.004911,-3.72,4.053999999999999,-0.5683,84.2897,4.9e-07,0.0,1e-06,0.0,0.9999985,7211.130999999999,0.0004,0.0003,0.0004,0.0002,0.0002,2.4696,1.779,1.7873,7.781901400000001,1.5730000000000002,1.207,0.46961042,209.0,A      ,92,0.30539,0.0292,0
33433,98.35076365943,78.16843434029,1140757096369712256,0.0184,0.0233,3.7285,0.0268,9.638,-3.7,0.022,-8.899,0.0279999999999999,1.176,7.101894000000001,0.002781,7.105689999999999,0.002875,7.063544,0.003836,7.028302,0.004822,-4.47,3.6583,-0.5518,284.0201,0.0,0.0,0.9990344,0.0,0.00096556,9999.045,0.1805,0.1738,0.2038,0.1111,0.0927,-0.3545,3.9428,3.7485,126.33359,2.975,0.3229999999999999,0.4227799,271.0,A      ,94,0.3789599999999999,0.0226199999999999,0
79535,140.63400615895,49.54479373595,1018174297334718720,0.03,0.0294,4.8684,0.0414,24.032,-23.13,0.035,-6.524,0.034,1.082,7.1024910000000006,0.002782,7.059815,0.002856,7.151455,0.0038179999999999,,,,3.9483,-1.3095,221.0863,0.0,0.0,0.99999464,2.9e-07,5.09e-06,11172.357,0.0026,0.0026,0.003,0.0016,0.0014,0.3508,2.5745,2.397,80.66529,2.84,,0.5347319,190.0,B      ,1,0.37972,0.02498,0
489,54.77812109736,24.70265856456,68540535515653504,0.0309,0.0225,7.7028,0.0338,51.999,21.689,0.038,-47.26,0.0279999999999999,1.006,7.10341,0.0027949999999999,7.105184,0.003011,7.066489999999999,0.003843,7.036366,0.006779,-0.82,4.1109,-1.1424,129.9428,0.0,0.0,0.9995114,4e-08,0.00048856,9513.183,0.067,0.0642,0.0753,0.0412,0.0341,1.4414,1.8385,1.8358,24.850122,2.161,0.255,0.5534201999999999,153.0,A      ,1,0.50653,0.0261199999999999,0
47761,341.97823929598,51.97944673623,1989936039912247552,0.0135,0.0148,5.4094,0.0178,34.876,34.39,0.018,5.801,0.019,0.846,7.103699000000001,0.002767,7.207975999999999,0.002829,6.891653,0.003803,6.8100190000000005,0.004785,-10.57,3.6629,-0.2863,185.5513,0.0,0.0,0.9995127,1e-08,0.00048731,8077.1567,0.2851,0.2636,0.3147,0.1741,0.1406,0.4856,3.5352,3.5069,47.234226,2.333,0.6579999999999999,0.37814,278.0,A      ,91,0.38759,0.02045,0
76180,352.25924465397003,16.01254500479,2814441873788229888,0.022,0.0196,6.3883,0.0314,0.367,-0.3329999999999999,0.03,-0.153,0.023,0.913,7.103996,0.002771,7.125339,0.002862,7.032442,0.003803,6.987442,0.004814,-7.93,3.8613,-0.9712,158.8642,0.0,0.0,0.9995919,1e-08,0.00040813,8761.107,0.0359,0.034,0.0401,0.022,0.0181,1.0707,2.4569,2.4062,30.794588,2.168,0.586,0.41436908,229.0,A      ,91,0.48522,0.01658,0
